Date,^GSPC
2021-11-17,3969070000
2021-11-18,4226410000
2021-11-19,4253180000
2021-11-22,4441100000
2021-11-23,4277590000
2021-11-24,3418430000
2021-11-26,3517700000
2021-11-29,4336410000
2021-11-30,6625990000
2021-12-01,5366730000
2021-12-02,5077180000
2021-12-03,5240070000
2021-12-06,4770800000
2021-12-07,4492400000
2021-12-08,4234600000
2021-12-09,3903840000
2021-12-10,3870110000
2021-12-13,4397230000
2021-12-14,4485430000
2021-12-15,4910130000
2021-12-16,4829500000
2021-12-17,7987090000
2021-12-20,4635700000
2021-12-21,4072430000
2021-12-22,3319610000
2021-12-23,2913040000
2021-12-27,2770290000
2021-12-28,2707920000
2021-12-29,2963310000
2021-12-30,3124950000
2021-12-31,2677820000
2022-01-03,3831020000
2022-01-04,4683170000
2022-01-05,4887960000
2022-01-06,4295280000
2022-01-07,4181510000
2022-01-10,4511810000
2022-01-11,4101590000
2022-01-12,4048220000
2022-01-13,4251730000
2022-01-14,4338490000
2022-01-18,4748700000
2022-01-19,4465740000
2022-01-20,4640870000
2022-01-21,5589100000
2022-01-24,6928110000
2022-01-25,5145050000
2022-01-26,5570640000
2022-01-27,5214200000
2022-01-28,5031090000
2022-01-31,5098610000
2022-02-01,4816830000
2022-02-02,4481580000
2022-02-03,4401970000
2022-02-04,4706290000
2022-02-07,4228480000
2022-02-08,4459620000
2022-02-09,4524350000
2022-02-10,5314860000
2022-02-11,5251500000
2022-02-14,4600390000
2022-02-15,4430830000
2022-02-16,4283640000
2022-02-17,4539420000
2022-02-18,4708060000
2022-02-22,5121900000
2022-02-23,4797430000
2022-02-24,6752130000
2022-02-25,5177060000
2022-02-28,6071370000
2022-03-01,5846230000
2022-03-02,5337870000
2022-03-03,5039890000
2022-03-04,5797380000
2022-03-07,6940470000
2022-03-08,7243120000
2022-03-09,5662670000
2022-03-10,4980830000
2022-03-11,4938640000
2022-03-14,5574920000
2022-03-15,5392470000
2022-03-16,6309750000
2022-03-17,4985090000
2022-03-18,8278430000
2022-03-21,4869820000
2022-03-22,4754840000
2022-03-23,4550670000
2022-03-24,4131390000
2022-03-25,4305020000
2022-03-28,4312260000
2022-03-29,5085910000
2022-03-30,4385570000
2022-03-31,4823020000
2022-04-01,4562940000
2022-04-04,4547350000
2022-04-05,4800620000
2022-04-06,4986830000
2022-04-07,4821490000
2022-04-08,4083200000
2022-04-11,4266290000
2022-04-12,4152090000
2022-04-13,3828150000
2022-04-14,4083090000
2022-04-18,3910490000
2022-04-19,4108120000
2022-04-20,4290450000
2022-04-21,4636890000
2022-04-22,4651940000
2022-04-25,5240040000
2022-04-26,4689970000
2022-04-27,4769680000
2022-04-28,4854180000
2022-04-29,5084030000
2022-05-02,5163790000
2022-05-03,4582050000
2022-05-04,5136360000
2022-05-05,5077030000
2022-05-06,5116940000
2022-05-09,5954520000
2022-05-10,5885820000
2022-05-11,5816140000
2022-05-12,6286450000
2022-05-13,5183340000
2022-05-16,4415030000
2022-05-17,4841410000
2022-05-18,5103220000
2022-05-19,5113550000
2022-05-20,5130730000
2022-05-23,4420030000
2022-05-24,4923190000
2022-05-25,4802560000
2022-05-26,4709970000
2022-05-27,4375620000
2022-05-31,6822640000
2022-06-01,4531800000
2022-06-02,4405790000
2022-06-03,3711110000
2022-06-06,4332700000
2022-06-07,4248210000
2022-06-08,4159470000
2022-06-09,4134170000
2022-06-10,4889640000
2022-06-13,5636890000
2022-06-14,5153890000
2022-06-15,5530480000
2022-06-16,5644930000
2022-06-17,8520740000
2022-06-21,5292260000
2022-06-22,5058990000
2022-06-23,5098640000
2022-06-24,8120260000
2022-06-27,4325310000
2022-06-28,4270120000
2022-06-29,4211240000
2022-06-30,4840070000
2022-07-01,4046950000
2022-07-05,5076590000
2022-07-06,4417720000
2022-07-07,4057770000
2022-07-08,3521620000
2022-07-11,3423480000
2022-07-12,3817210000
2022-07-13,4109390000
2022-07-14,4199690000
2022-07-15,4143800000
2022-07-18,4046870000
2022-07-19,4041070000
2022-07-20,4185300000
2022-07-21,4132790000
2022-07-22,3979240000
2022-07-25,3568340000
2022-07-26,3778950000
2022-07-27,4112180000
2022-07-28,4413000000
2022-07-29,4616360000
2022-08-01,4202810000
2022-08-02,4727710000
2022-08-03,4351760000
2022-08-04,4283320000
2022-08-05,4085940000
2022-08-08,4221090000
2022-08-09,3913090000
2022-08-10,4546010000
2022-08-11,4630200000
2022-08-12,3788010000
2022-08-15,3696830000
2022-08-16,4329820000
2022-08-17,3885030000
2022-08-18,3340330000
2022-08-19,3761340000
2022-08-22,3907430000
2022-08-23,3823520000
2022-08-24,3583630000
2022-08-25,3566870000
2022-08-26,3832750000
2022-08-29,3396510000
2022-08-30,3835860000
2022-08-31,4542490000
2022-09-01,4152250000
2022-09-02,3665850000
2022-09-06,4127340000
2022-09-07,3890320000
2022-09-08,3966850000
2022-09-09,3901940000
2022-09-12,3814200000
2022-09-13,4224550000
2022-09-14,4293240000
2022-09-15,4441830000
2022-09-16,7954650000
2022-09-19,3766850000
2022-09-20,4058050000
2022-09-21,4078330000
2022-09-22,4284600000
2022-09-23,5144270000
2022-09-26,4886140000
2022-09-27,4577740000
2022-09-28,4684850000
2022-09-29,4681810000
2022-09-30,5645360000
2022-10-03,4806680000
2022-10-04,5146580000
2022-10-05,4293180000
2022-10-06,4252100000
2022-10-07,4449660000
2022-10-10,3834320000
2022-10-11,4759030000
2022-10-12,4006830000
2022-10-13,5021680000
2022-10-14,4243030000
2022-10-17,4352780000
2022-10-18,4483740000
2022-10-19,4223800000
2022-10-20,4496620000
2022-10-21,5078020000
2022-10-24,4747930000
2022-10-25,4843120000
2022-10-26,4817310000
2022-10-27,4687320000
2022-10-28,4459410000
2022-10-31,4820620000
2022-11-01,4481210000
2022-11-02,4899000000
2022-11-03,4625290000
2022-11-04,5400180000
2022-11-07,4341620000
2022-11-08,4607640000
2022-11-09,4645010000
2022-11-10,5781260000
2022-11-11,5593310000
2022-11-14,4561930000
2022-11-15,5015310000
2022-11-16,4165320000
2022-11-17,4051780000
2022-11-18,4037360000
2022-11-21,3850690000
2022-11-22,3887990000
2022-11-23,3279720000
2022-11-25,1706460000
2022-11-28,3615430000
2022-11-29,3546040000
2022-11-30,6579360000
2022-12-01,4527130000
2022-12-02,4012620000
2022-12-05,4280820000
2022-12-06,4368380000
2022-12-07,4118050000
2022-12-08,4006900000
2022-12-09,3888260000
2022-12-12,3904130000
2022-12-13,5079360000
2022-12-14,4472340000
2022-12-15,4493900000
2022-12-16,7493660000
2022-12-19,3969610000
2022-12-20,3985370000
2022-12-21,3775200000
2022-12-22,3956950000
2022-12-23,2819280000
2022-12-27,3030300000
2022-12-28,3083520000
2022-12-29,3003680000
2022-12-30,2979870000
2023-01-03,3959140000
2023-01-04,4414080000
2023-01-05,3893450000
2023-01-06,3923560000
2023-01-09,4311770000
2023-01-10,3851030000
2023-01-11,4303360000
2023-01-12,4440260000
2023-01-13,3939700000
2023-01-17,4235560000
2023-01-18,4298710000
2023-01-19,3991500000
2023-01-20,4013360000
2023-01-23,3945210000
2023-01-24,3320430000
2023-01-25,3724020000
2023-01-26,3809590000
2023-01-27,3907760000
2023-01-30,3802000000
2023-01-31,4679320000
2023-02-01,4856930000
2023-02-02,5624360000
2023-02-03,4694510000
2023-02-06,4114240000
2023-02-07,4355860000
2023-02-08,4029820000
2023-02-09,4270200000
2023-02-10,3891520000
2023-02-13,3448620000
2023-02-14,3929200000
2023-02-15,4075980000
2023-02-16,4143660000
2023-02-17,4045480000
2023-02-21,4121590000
2023-02-22,4079320000
2023-02-23,3952940000
2023-02-24,3877700000
2023-02-27,3836950000
2023-02-28,5043400000
2023-03-01,4249480000
2023-03-02,4244900000
2023-03-03,4084730000
2023-03-06,4000870000
2023-03-07,3922500000
2023-03-08,3535570000
2023-03-09,4445260000
2023-03-10,5518190000
2023-03-13,6558020000
2023-03-14,5665870000
2023-03-15,6594010000
2023-03-16,5695790000
2023-03-17,9354280000
2023-03-20,5347140000
2023-03-21,4920240000
2023-03-22,4533010000
2023-03-23,4991600000
2023-03-24,4583970000
2023-03-27,4233540000
2023-03-28,4014600000
2023-03-29,4145250000
2023-03-30,3930860000
2023-03-31,4525120000
2023-04-03,4234700000
2023-04-04,4227800000
2023-04-05,3968020000
2023-04-06,3486690000
2023-04-10,3423650000
2023-04-11,3665830000
2023-04-12,3633120000
2023-04-13,3596590000
2023-04-14,3575690000
2023-04-17,3611180000
2023-04-18,3536640000
2023-04-19,3572560000
2023-04-20,3772080000
2023-04-21,3611750000
2023-04-24,3290940000
2023-04-25,3978640000
2023-04-26,3837030000
2023-04-27,3750550000
2023-04-28,4087800000
2023-05-01,3321370000
2023-05-02,4486130000
2023-05-03,4246510000
2023-05-04,4920090000
2023-05-05,4186270000
2023-05-08,3641640000
2023-05-09,3810140000
2023-05-10,4057160000
2023-05-11,3752900000
2023-05-12,3533740000
2023-05-15,3562170000
2023-05-16,3654200000
2023-05-17,4039080000
2023-05-18,3980500000
2023-05-19,4041900000
2023-05-22,3728520000
2023-05-23,4155320000
2023-05-24,0
2023-05-25,4147760000
2023-05-26,3715460000
2023-05-30,4228510000
2023-05-31,5980670000
2023-06-01,4391860000
2023-06-02,4454200000
2023-06-05,3813290000
2023-06-06,3996560000
2023-06-07,4537800000
2023-06-08,3826740000
2023-06-09,3786510000
2023-06-12,3945670000
2023-06-13,4275400000
2023-06-14,4252110000
2023-06-15,4176690000
2023-06-16,6848600000
2023-06-20,4055790000
2023-06-21,3709330000
2023-06-22,3511000000
2023-06-23,6053620000
2023-06-26,3415030000
2023-06-27,3573500000
2023-06-28,3739330000
2023-06-29,3696660000
2023-06-30,3923450000
2023-07-03,2034280000
2023-07-05,3482620000
2023-07-06,3682020000
2023-07-07,3630480000
2023-07-10,3429600000
2023-07-11,3624220000
2023-07-12,3920290000
2023-07-13,3839530000
2023-07-14,3647450000
2023-07-17,3538240000
2023-07-18,4090010000
2023-07-19,4115670000
2023-07-20,3761770000
2023-07-21,3570190000
2023-07-24,3856250000
2023-07-25,3812470000
2023-07-26,3990290000
2023-07-27,4553210000
2023-07-28,3981010000
2023-07-31,4503600000
2023-08-01,4042370000
2023-08-02,4270710000
2023-08-03,4149120000
2023-08-04,4143310000
2023-08-07,3493920000
2023-08-08,3884910000
2023-08-09,3803100000
2023-08-10,4504370000
2023-08-11,3753290000
2023-08-14,3896410000
2023-08-15,3832250000
2023-08-16,3753910000
2023-08-17,3943700000
2023-08-18,3940400000
2023-08-21,3726850000
2023-08-22,3522760000
2023-08-23,3837270000
2023-08-24,3723470000
2023-08-25,3296180000
2023-08-28,2957230000
2023-08-29,3354820000
2023-08-30,3064110000
2023-08-31,3946360000
2023-09-01,3246260000
2023-09-05,3526250000
2023-09-06,3418850000
2023-09-07,3763760000
2023-09-08,3259290000
2023-09-11,3369920000
2023-09-12,3435740000
2023-09-13,3529430000
2023-09-14,3648720000
2023-09-15,6932230000
2023-09-18,3161230000
2023-09-19,3614880000
2023-09-20,3308450000
2023-09-21,3662340000
2023-09-22,3349570000
2023-09-25,3195650000
2023-09-26,3472340000
2023-09-27,3875880000
2023-09-28,3846230000
2023-09-29,3865960000
2023-10-02,3938660000
2023-10-03,3953830000
2023-10-04,3777600000
2023-10-05,3581470000
2023-10-06,3902030000
2023-10-09,3174630000
2023-10-10,3520240000
2023-10-11,3601660000
2023-10-12,3713140000
2023-10-13,3566560000
2023-10-16,3409960000
2023-10-17,3794850000
2023-10-18,3686030000
2023-10-19,3969730000
2023-10-20,4004030000
2023-10-23,3776100000
2023-10-24,3821820000
2023-10-25,3869370000
2023-10-26,4277640000
2023-10-27,4019500000
2023-10-30,3911140000
2023-10-31,4249470000
2023-11-01,4224900000
2023-11-02,4669780000
2023-11-03,4570960000
2023-11-06,3656340000
2023-11-07,3791230000
2023-11-08,3729510000
2023-11-09,3900780000
2023-11-10,3665080000
2023-11-13,3326240000
2023-11-14,4700350000
2023-11-15,4347170000
2023-11-16,3964520000
2023-11-17,3777240000
2023-11-20,3644790000
2023-11-21,3511080000
2023-11-22,3042810000
2023-11-24,1639500000
2023-11-27,3403990000
2023-11-28,3586240000
2023-11-29,4418760000
2023-11-30,5399300000
2023-12-01,4397120000
2023-12-04,4369910000
2023-12-05,3909950000
2023-12-06,4245680000
2023-12-07,3818880000
2023-12-08,3707010000
2023-12-11,3823210000
2023-12-12,3808380000
2023-12-13,5063650000
2023-12-14,6314040000
2023-12-15,8218980000
2023-12-18,4060340000
2023-12-19,4026970000
2023-12-20,4201320000
2023-12-21,3431180000
2023-12-22,3046770000
2023-12-26,2513910000
2023-12-27,2748450000
2023-12-28,2698860000
2023-12-29,3126060000
2024-01-02,3743050000
2024-01-03,3950760000
2024-01-04,3715480000
2024-01-05,3844370000
2024-01-08,3742320000
2024-01-09,3529960000
2024-01-10,3498680000
2024-01-11,3759890000
2024-01-12,3486340000
2024-01-16,4260550000
2024-01-17,3928600000
2024-01-18,4019000000
2024-01-19,4287200000
2024-01-22,4297610000
2024-01-23,3912800000
2024-01-24,4330030000
2024-01-25,4020430000
2024-01-26,3353400000
2024-01-29,3525160000
2024-01-30,3836130000
2024-01-31,4696120000
2024-02-01,4386090000
2024-02-02,3974350000
2024-02-05,4023640000
2024-02-06,4440880000
2024-02-07,4895590000
2024-02-08,4341860000
2024-02-09,3912990000
2024-02-12,3805740000
2024-02-13,4302190000
2024-02-14,3845600000
2024-02-15,4137970000
2024-02-16,3833270000
2024-02-20,4034880000
2024-02-21,3788390000
2024-02-22,4051710000
2024-02-23,3672790000
2024-02-26,3683930000
2024-02-27,3925950000
2024-02-28,3789370000
2024-02-29,5219740000
2024-03-01,4748110000
2024-03-04,4758440000
2024-03-05,4418410000
2024-03-06,4559050000
2024-03-07,4137980000
2024-03-08,4208870000
2024-03-11,3896430000
2024-03-12,4080510000
2024-03-13,4282890000
2024-03-14,4687970000
2024-03-15,7753670000
2024-03-18,4036220000
2024-03-19,4031760000
2024-03-20,4064850000
2024-03-21,4207730000
2024-03-22,3374700000
2024-03-25,3331360000
2024-03-26,3871790000
2024-03-27,3850500000
2024-03-28,3998270000
2024-04-01,3325930000
2024-04-02,3886590000
2024-04-03,3703250000
2024-04-04,4075680000
2024-04-05,3386780000
2024-04-08,3278180000
2024-04-09,3400680000
2024-04-10,3845930000
2024-04-11,3509380000
2024-04-12,3963220000
2024-04-15,3950210000
2024-04-16,4006200000
2024-04-17,3596130000
2024-04-18,3619760000
2024-04-19,3878750000
2024-04-22,3820250000
2024-04-23,3751400000
2024-04-24,3656740000
2024-04-25,3958050000
2024-04-26,3604140000
2024-04-29,3447450000
2024-04-30,4082470000
2024-05-01,4544170000
2024-05-02,4381660000
2024-05-03,3924990000
2024-05-06,3683250000
2024-05-07,3987890000
2024-05-08,3842100000
2024-05-09,3727370000
2024-05-10,3617900000
2024-05-13,4255710000
2024-05-14,4763580000
2024-05-15,4360810000
2024-05-16,3817470000
2024-05-17,3578120000
2024-05-20,3420100000
2024-05-21,3662240000
2024-05-22,3847130000
2024-05-23,3869520000
2024-05-24,3005510000
2024-05-28,3751540000
2024-05-29,3552750000
2024-05-30,3818750000
2024-05-31,5437160000
2024-06-03,4046920000
2024-06-04,3707900000
2024-06-05,3591460000
2024-06-06,3609990000
2024-06-07,3692760000
2024-06-10,3622280000
2024-06-11,3568030000
2024-06-12,3962840000
2024-06-13,3530380000
2024-06-14,3438650000
2024-06-17,3447840000
2024-06-18,3544330000
2024-06-20,3847060000
2024-06-21,6773800000
2024-06-24,3696750000
2024-06-25,3591960000
2024-06-26,3563920000
2024-06-27,3589530000
2024-06-28,7199220000
2024-07-01,3488760000
2024-07-02,3329950000
2024-07-03,2179470000
2024-07-05,3253080000
2024-07-08,3185670000
2024-07-09,3232920000
2024-07-10,3336100000
2024-07-11,4020950000
2024-07-12,3700280000
2024-07-15,3620470000
2024-07-16,4041760000
2024-07-17,4246450000
2024-07-18,4007510000
2024-07-19,3760570000
2024-07-22,3375180000
2024-07-23,3500210000
2024-07-24,3945550000
2024-07-25,4592120000
2024-07-26,3638770000
2024-07-29,3379970000
2024-07-30,3777740000
2024-07-31,4546910000
2024-08-01,4703620000
2024-08-02,5156450000
2024-08-05,5333250000
2024-08-06,4690190000
2024-08-07,4558260000
2024-08-08,4016830000
2024-08-09,3516400000
2024-08-12,3360160000
2024-08-13,3648980000
2024-08-14,3380050000
2024-08-15,3723310000
2024-08-16,3357690000
2024-08-19,3222050000
2024-08-20,2994420000
2024-08-21,3119670000
2024-08-22,2981530000
2024-08-23,3291940000
2024-08-26,2938570000
2024-08-27,2798990000
2024-08-28,3053450000
2024-08-29,3065640000
2024-08-30,4185850000
2024-09-03,3866350000
2024-09-04,3478140000
2024-09-05,3521650000
2024-09-06,3822800000
2024-09-09,3825940000
2024-09-10,3848180000
2024-09-11,3839450000
2024-09-12,3655070000
2024-09-13,3500790000
2024-09-16,3437070000
2024-09-17,3443600000
2024-09-18,3691390000
2024-09-19,4024530000
2024-09-20,7867260000
2024-09-23,3529550000
2024-09-24,3872710000
2024-09-25,3624910000
2024-09-26,4391180000
2024-09-27,3898530000
2024-09-30,4425730000
2024-10-01,4025180000
2024-10-02,3829050000
2024-10-03,3597450000
2024-10-04,3479400000
2024-10-07,3637790000
2024-10-08,3393400000
2024-10-09,3650340000
2024-10-10,3208790000
2024-10-11,3208720000
2024-10-14,3005250000
2024-10-15,3882120000
2024-10-16,3467230000
2024-10-17,3480010000
2024-10-18,3374490000
2024-10-21,3407010000
2024-10-22,3342080000
2024-10-23,3532650000
2024-10-24,3543030000
2024-10-25,3501280000
2024-10-28,3691280000
2024-10-29,3879100000
2024-10-30,3851120000
2024-10-31,4425660000
2024-11-01,3796450000
2024-11-04,3602060000
2024-11-05,3768310000
2024-11-06,6329530000
2024-11-07,4925740000
2024-11-08,4666740000
2024-11-11,4333000000
2024-11-12,4243400000
2024-11-13,4220180000
2024-11-14,4184570000
2024-11-15,4590960000
2024-11-18,3983860000
2024-11-19,4036940000
2024-11-20,3772620000
2024-11-21,4230120000
2024-11-22,4141420000
2024-11-25,5633150000
2024-11-26,3835170000
2024-11-27,3363340000
2024-11-29,2444420000
2024-12-02,4412470000
2024-12-03,4095000000
2024-12-04,4003390000
2024-12-05,4212020000
2024-12-06,3924830000
2024-12-09,4556460000
2024-12-10,4048410000
2024-12-11,4269950000
2024-12-12,3678010000
2024-12-13,3584960000
2024-12-16,4391100000
2024-12-17,4544500000
2024-12-18,5246960000
2024-12-19,4896880000
2024-12-20,8223220000
2024-12-23,3593280000
2024-12-24,1757720000
2024-12-26,2904530000
2024-12-27,3159610000
2024-12-30,3433250000
2024-12-31,3128350000
2025-01-02,3621680000
2025-01-03,3667340000
2025-01-06,4940120000
2025-01-07,4517330000
2025-01-08,4441740000
2025-01-10,4751930000
2025-01-13,4421200000
2025-01-14,4142280000
2025-01-15,4544570000
2025-01-16,4285810000
2025-01-17,4366830000
2025-01-21,4702920000
2025-01-22,4323040000
2025-01-23,4432250000
2025-01-24,4214250000
2025-01-27,5198750000
2025-01-28,4473640000
2025-01-29,4115310000
2025-01-30,4634620000
2025-01-31,4843770000
2025-02-03,4797210000
2025-02-04,4410160000
2025-02-05,4756250000
2025-02-06,4847120000
2025-02-07,4766900000
2025-02-10,4458760000
2025-02-11,4324880000
2025-02-12,4627960000
2025-02-13,4763800000
2025-02-14,4335190000
2025-02-18,4684980000
2025-02-19,4562330000
2025-02-20,4813690000
2025-02-21,5434560000
2025-02-24,4990120000
2025-02-25,5374690000
2025-02-26,4869580000
2025-02-27,5057680000
2025-02-28,6441140000
2025-03-03,5613850000
2025-03-04,6138110000
2025-03-05,5285970000
2025-03-06,5165080000
2025-03-07,5705140000
2025-03-10,6409370000
2025-03-11,6221240000
2025-03-12,5219830000
2025-03-13,5018980000
2025-03-14,4863180000
2025-03-17,5031770000
2025-03-18,4666270000
2025-03-19,4660090000
2025-03-20,4678420000
2025-03-21,9367460000
2025-03-24,4517990000
2025-03-25,4467340000
2025-03-26,4183140000
2025-03-27,4403460000
2025-03-28,4513330000
2025-03-31,5257250000
2025-04-01,4434500000
2025-04-02,4243830000
2025-04-03,7210470000
2025-04-04,8853500000
2025-04-07,8691980000
2025-04-08,7408140000
2025-04-09,9489600000
2025-04-10,6677140000
2025-04-11,5602550000
2025-04-14,5031440000
2025-04-15,4317110000
2025-04-16,4607750000
2025-04-17,4714880000
2025-04-21,4226340000
2025-04-22,4666950000
2025-04-23,5371390000
2025-04-24,4697710000
2025-04-25,4236580000
2025-04-28,4257880000
2025-04-29,4747150000
2025-04-30,5449490000
2025-05-01,4935270000
2025-05-02,4854380000
2025-05-05,4358260000
2025-05-06,4717260000
2025-05-07,4987440000
2025-05-08,5627400000
2025-05-09,4645090000
2025-05-12,6014580000
2025-05-13,5516290000
2025-05-14,5233450000
2025-05-15,4991290000
2025-05-16,4850850000
2025-05-19,4144010000
2025-05-20,4416850000
2025-05-21,5254250000
2025-05-22,5157050000
